Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2023,IEEE INFOCOM 2023-IEEE Conference on Computer Communications,PipeMoE: Accelerating Mixture-of-Experts through Adaptive Pipelining,"Shaohuai Shi, Xinglin Pan, Xiaowen Chu, Bo Li",Shaohuai Shi,English,"Large models have attracted much attention in the AI area. The sparsely activated mixture-of-experts (MoE) technique pushes the model size to a trillion-level with a sub-linear increase of computations as an MoE layer can be equipped with many separate experts, but only one or two experts need to be trained for each input data. However, the feature of dynamically activating experts of MoE introduces extensive communications in distributed training. In this work, we propose PipeMoE to adaptively pipeline the communications and computations in MoE to maximally hide the communication time. Specifically, we first identify the root reason why a higher pipeline degree does not always achieve better performance in training MoE models. Then we formulate an optimization problem that aims to minimize the training iteration time. To solve this problem, we build performance models for computation and communication?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/10228874/,2,shi2023pipemoe,"Distributed Deep Learning, Communication-Efficient Training, Mixture-of-Experts, Pipelining"
2022,2022 International Conference on 3D Vision (3DV),SphereDepth: Panorama Depth Estimation from Spherical Domain,"Qingsong Yan, Qiang Wang, Kaiyong Zhao, Bo Li, Xiaowen Chu, Fei Deng",Qingsong Yan,English,"The panorama image can simultaneously demonstrate complete information of the surrounding environment and has many advantages in virtual tourism, games, robotics, etc. However, the progress of panorama depth estimation cannot completely solve the problems of distortion and discontinuity caused by the commonly used projection methods. This paper proposes SphereDepth, a novel panorama depth estimation method that predicts the depth directly on the spherical mesh without projection preprocessing. The core idea is to establish the relationship between the panorama image and the spherical mesh and then use a deep neural network to extract features on the spherical domain to predict depth. To address the efficiency challenges brought by the high-resolution panorama data, we introduce two hyper-parameters for the proposed spherical mesh processing framework to balance the inference speed?…",Article,https://ieeexplore.ieee.org/abstract/document/10044404/,1,yan2022spheredepth,"depth estimation,spherical demain"
2022,IEEE Transactions on Green Communications and Networking,Energy-Efficient Online Scheduling of Transformer Inference Services on GPU Servers,"Yuxin Wang, Qiang Wang, Xiaowen Chu",Yuxin Wang,English,"Cloud service providers are deploying Transformer-based deep learning models on GPU servers to support many online inference-as-a-service (IAAS) applications, given the predominant performance of Transformers in natural language processing (NLP) tasks. However, Transformers’ inherent high complexity and large model size (e.g., billions to hundreds of billions of parameters) tax the resource-constrained GPU servers. Improving the energy efficiency and payload capability of IAAS without violating the service-level agreement (SLA) becomes a practical challenge for service providers. This work conducts a comprehensive study on the inference performance and energy efficiency of Transformer models. First, we empirically characterize essential performance metrics, including latency, throughput, and energy consumption on NVIDIA GPUs under various workload configurations. Second, we establish a?…",Article,https://ieeexplore.ieee.org/abstract/document/9769760/,1,wang2022energy,"Cloud computing, energy conservation, artificial intelligence, transformer, GPU computing"
2021,ICC 2021-IEEE International Conference on Communications,Traffic Management for Distributed Machine Learning in RDMA-enabled Data Center Networks,"Weihong Yang, Yang Qin, Zukai Jiang, Xiaowen Chu",Weihong Yang,English,"It has become a common practice to train large machine learning (ML) models across a cluster of computing nodes connected by RDMA-enabled networks. However, the communication overhead caused by parameter synchronization deteriorates the performance of such distributed ML (DML), especially in a large-scale setting. This paper tackles this issue by developing a traffic management scheme to support DML traffic, called TMDML (Traffic Management for DML), which needs only a minor modification to the existing RDMA congestion control scheme DCQCN. We assume that there is only one instance of DML workload running in a network. Existing literature has shown that Fat-Tree, a predominant topology in the data center, poorly supports DML compared with BCube. With our proposed TMDML, training DML in Fat-Tree can achieve better performance than that in BCube. We first study the impact of multi?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9500355/,1,yang2021traffic,"distributed machine learning (DML), multi-bottlenecks, RDMA, transport protocol"
2021,Proceedings of the 26th ACM SIGPLAN Symposium on Principles and Practice of?…,Simplifying low-level GPU programming with GAS,"Da Yan, Wei Wang, Xiaowen Chu",Da Yan,English,"Many low-level optimizations for NVIDIA GPU can only be implemented in native hardware assembly (SASS). However, programming in SASS is unproductive and not portable. To simplify low-level GPU programming, we present GAS (Gpu ASsembly), a PTX-like language that provides a stable instruction set across hardware architectures while giving programmers a low-level control of code execution. We demonstrate that GAS can be used with ease for low-level benchmarking and performance tuning in the context of Tensor Core HGEMM.",Conference paper,https://dl.acm.org/doi/abs/10.1145/3437801.3441591,1,yan2021simplifying,"GPU, SASS, compiler"
2024,Forty-first International Conference on Machine Learning,Pruner-Zero: Evolving Symbolic Pruning Metric from scratch for Large Language Models,"Peijie Dong, Lujun Li, Zhenheng Tang, Xiang Liu, Xinglin Pan, Qiang Wang, Xiaowen Chu",Peijie Dong,English,"Despite the remarkable capabilities, Large Language Models (LLMs) face deployment challenges due to their extensive size. Pruning methods drop a subset of weights to accelerate, but many of them require retraining, which is prohibitively expensive and computationally demanding. Recently, post-training pruning approaches introduced novel metrics, enabling the pruning of LLMs without retraining. However, these metrics require the involvement of human experts and tedious trial and error. To efficiently identify superior pruning metrics, we develop an automatic framework for searching symbolic pruning metrics using genetic programming. In particular, we devise an elaborate search space encompassing the existing pruning metrics to discover the potential symbolic pruning metric. We propose an opposing operation simplification strategy to increase the diversity of the population. In this way, Pruner-Zero allows auto-generation of symbolic pruning metrics. Based on the searched results, we explore the correlation between pruning metrics and performance after pruning and summarize some principles. Extensive experiments on LLaMA and LLaMA-2 on language modeling and zero-shot tasks demonstrate that our Pruner-Zero obtains superior performance than SOTA post-training pruning methods. Code at: https://github.com/pprp/Pruner-Zero.",Conference paper,https://openreview.net/forum?id=1tRLxQzdep,0,dong2024pruner,"large language models,pruning"
2024,arXiv preprint arXiv:2405.17245,Galaxy: A Resource-Efficient Collaborative Edge AI System for In-situ Transformer Inference,"Shengyuan Ye, Jiangsu Du, Liekang Zeng, Wenzhong Ou, Xiaowen Chu, Yutong Lu, Xu Chen",Shengyuan Ye,English,"Transformer-based models have unlocked a plethora of powerful intelligent applications at the edge, such as voice assistant in smart home. Traditional deployment approaches offload the inference workloads to the remote cloud server, which would induce substantial pressure on the backbone network as well as raise users' privacy concerns. To address that, in-situ inference has been recently recognized for edge intelligence, but it still confronts significant challenges stemming from the conflict between intensive workloads and limited on-device computing resources. In this paper, we leverage our observation that many edge environments usually comprise a rich set of accompanying trusted edge devices with idle resources and propose Galaxy, a collaborative edge AI system that breaks the resource walls across heterogeneous edge devices for efficient Transformer inference acceleration. Galaxy introduces a novel hybrid model parallelism to orchestrate collaborative inference, along with a heterogeneity-aware parallelism planning for fully exploiting the resource potential. Furthermore, Galaxy devises a tile-based fine-grained overlapping of communication and computation to mitigate the impact of tensor synchronizations on inference latency under bandwidth-constrained edge environments. Extensive evaluation based on prototype implementation demonstrates that Galaxy remarkably outperforms state-of-the-art approaches under various edge environment setups, achieving up to 2.5x end-to-end latency reduction.",Article,https://arxiv.org/abs/2405.17245,0,ye2024galaxy,"Transformer,collaborative edge AI system"
2024,Proceedings of the 29th ACM International Conference on Architectural?…,DTC-SpMM: Bridging the Gap in Accelerating General Sparse Matrix Multiplication with Tensor Cores,"Ruibo Fan, Wei Wang, Xiaowen Chu",Ruibo Fan,English,"Sparse Matrix-Matrix Multiplication (SpMM) is a building-block operation in scientific computing and machine learning applications. Recent advancements in hardware, notably Tensor Cores (TCs), have created promising opportunities for accelerating SpMM. However, harnessing these hardware accelerators to speed up general SpMM necessitates considerable effort. In this paper, we undertake a comprehensive analysis of the state-of-the-art techniques for accelerating TC-based SpMM and identify crucial performance gaps. Drawing upon these insights, we propose DTC-SpMM, a novel approach with systematic optimizations tailored for accelerating general SpMM on TCs. DTC-SpMM encapsulates diverse aspects, including efficient compression formats, reordering methods, and runtime pipeline optimizations. Our extensive experiments on modern GPUs with a diverse range of benchmark matrices?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3620666.3651378,0,fan2024dtc,"Sparse Matrix-Matrix Multiplication, SpMM, unstructured sparsity, GPU, Tensor Core"
2024,IEEE Transactions on Industrial Informatics,Multipath Based Congestion Propagation via Information Network Interaction in IIoT,"Ruonan Li, Yang Qin, Jie Liu, Xiaowen Chu, Jinlong Li",Ruonan Li,English,"The Industrial Internet of Things (IIoT) has found extensive applications in intelligent transportation. However, as the number of vehicles increases, the issue of traffic congestion becomes more prominent, emphasizing the need for accurate congestion propagation prediction to enhance traffic conditions. Current methods for predicting congestion propagation lack consideration for the influence of communication networks and do not incorporate the path characteristics of congestion propagation. Therefore, we propose a path-based congestion propagation model, UAU_SIS_Path, employing multigrain abstraction of traffic congestion and information propagation. Specifically, UAU_SIS_Path effectively captures the propagation dynamics of congestion in IIoT by leveraging the interaction of two-layer networks and the path propagation characteristics of traffic congestion. Subsequently, we validate the effectiveness of?…",Article,https://ieeexplore.ieee.org/abstract/document/10470384/,0,li2024multipath,"Congestion propagation, intelligent transportation, interaction of two-layer networks, path propagation."
2023,IEEE Transactions on Intelligent Vehicles,LF-Net: A Learning-based Frenet Planning Approach for Urban Autonomous Driving,"Zihan Yu, Meixin Zhu, Kehua Chen, Xiaowen Chu, Xuesong Wang",Zihan Yu,English,"Learning-based approaches hold great potential for autonomous urban driving motion planning. Compared to traditional rule-based methods, they offer greater flexibility in planning safe and human-like trajectories based on human driver demonstration data and diverse traffic scenarios. Frenet planning is widely applied in autonomous driving motion planning due to itssimplerepresentationofself-drivingvehicleinformation.However,it is challenging to select proper terminal statesand generate human-like trajectories. To address this issue, we propose a learning-based Frenet planning network (LF-Net) that learns a policy to sample and select the most human-like terminal states and then generate safe trajectories. The LF-Net includes 1) a Transformer-based sub-network that encodes environmental and vehicle interaction features, 2) a classification and scoring subnetwork based on cross-attention mechanisms that?…",Article,https://ieeexplore.ieee.org/abstract/document/10319340/,0,yu2023lf,"Autonomous driving, deep learning, frenet planning, motion planning, transformer, urban driving"
2023,IEEE Network,Guest Editorial: Interplay Between Machine Learning and Networking Systems,"Xiaowen Chu, Shadi Ibrahim, Jia Liu, Shiqiang Wang, Chuan Wu, Rongfei Zeng",Xiaowen Chu,English,"IEEE Network? July/August 2023 73 erated Learning) to detect and mitigate the effects of Byzantine agents, while maintaining high accuracy and efficiency. In the article,“FDSFL: Filtering Defense Strategies Toward Targeted Poisoning Attacks in IIoT-based Federated Learning Networking System,” the authors present filtering defense strategies to mitigate the impact of these attacks and ensure the security and privacy of the data being used in the federated learning process. In the article,“BC-MetaCast: A Blockchain-Enhanced Intelligent Computing Framework for Metaverse Livecast,” the authors present a cutting-edge blockchain-enhanced intelligent computing framework for metaverse livecast. The proposed framework offers an efficient, decentralized, and truthful task assignment for live stream processing.In the article,“Blockchain-Enabled Cross-Layer Radio Frequency Fingerprinting Identification with Machine Learning for IIoT,” a blockchain-enabled cross-layer radio frequency fingerprinting (RFF) identification framework is proposed. It enhances security in the industrial Internet of Things (IIoT) by using physical layer authentication, machine learning, and blockchain technology.",Article,https://kevinliu-osu.github.io/publications/Guest_Editorial_Interplay_Between_Machine_Learning_and_Networking_Systems.pdf,0,chu2023guest,None
2023,None,All for One and One for All: A Collaborative FL Framework for Generic Federated Learning with Personalized Plug-ins,"Lei Shen, Zhenheng Tang, Lijun Wu, Yonggang Zhang, Xiaowen Chu, Tao Qin, Bo Han",Lei Shen,English,"Personalized federated learning (PFL) mitigates the notorious data heterogeneity issue in generic federated learning (GFL) by assuming that client models only need to fit on local datasets individually. However, real-world FL clients may meet with test data from other distributions. To endow clients with the ability to handle other datasets, we theoretically formulate a new problem named as Selective FL (SFL), bridging the GFL and PFL together. To practically solve SFL, we design a general effective framework named as Hot-Pluggable Federated Learning (HPFL). In HPFL, clients firstly learn a global shared feature extractor. Next, with the frozen feature extractor, multiple personalized plug-in modules are individually learned based on the local data and saved in a modular store on the server. In inference stage, an accurate selection algorithm allows clients to choose and download suitable plug-in modules from the modular store to achieve the high generalization performance on target data distribution. We conduct comprehensive experiments and ablation studies following common FL settings including four datasets and three neural networks, showing that HPFL significantly outperforms advanced FL algorithms. Additionally, we empirically show the remarkable potential of HPFL to resolve other practical FL problems like continual federated learning and discuss its possible applications in one-shot FL, anarchic FL and an FL plug-in market.",Conference paper,https://openreview.net/forum?id=8rhHI6C8iC,0,shenall,Federated Learning
2023,arXiv preprint arXiv:2309.09547,Stochastic Performance Analysis of Phase Decomposition in Hyperledger Fabric,"Canhui Wang, Xiaowen Chu",Canhui Wang,English,"Hyperledger Fabric is one of the most popular permissioned blockchain platforms. Although many existing works on the overall system performance of Hyperledger Fabric are available, a decomposition of each phase in Hyperledger Fabric remains to be explored. Admittedly, the overall system performance of Hyperledger Fabric might provide an end-user with satisfied performance information when invoking a transaction; however, it is far from informative when deploying a distributed system with specific performance goals, except for understanding each phase in Hyperledger Fabric. In this paper, we develop a measurement framework to characterize each phase's transaction and block data in Hyperledger Fabric based on the Fabric SDK Nodejs, where we thoroughly analyze and open source the implementation details of the measurement framework. We evaluate the performance of Hyperledger Fabric and have some interesting observations; 1. The number of CPU cores has a linear impact on the throughput of an endorsing peer. 2. The Raft-based ordering service shows good scalability with the number of ordering service nodes. 3. The communication latencies between the client and service in Hyperledger Fabric are significant. We then identify each phase's dominant latency in Hyperledger Fabric via primitive operation analysis and propose a stochastic computation model for performance analysis. We also use the alpha-beta communication model to analyze the corresponding communication latency. Finally, we validate the accuracy of the performance model on both local and cloud clusters. The experiment results and the?…",Article,https://arxiv.org/abs/2309.09547,0,wang2023stochastic,"Hyperledger fabric, blockchain, phase decomposition, stochastic computation model, alpha-beta communication mode"
2022,2022 18th International Conference on Mobility,A Quality-Aware Rendezvous Framework for Cognitive Radio Networks,"Hai Liu, Lu Yu, Chung Keung Poon, Zhiyong Lin, Yiu-Wing Leung, Xiaowen Chu",Hai Liu,English,"In cognitive radio networks, rendezvous is a fundamental operation by which cognitive users establish communication links. Most of existing works were devoted to shortening the time-to-rendezvous (TTR) but paid little attention to qualities of the channels on which rendezvous is achieved. In fact, qualities of channels, such as resistance to primary users' activities, have a great effect on the rendezvous operation. If users achieve a rendezvous on a low-quality channel, the communication link is unstable and the communication performance is poor. In this case, re- rendezvous is required which results in considerable communication overhead and a large latency. In this paper, we first show that actual TTRs of existing rendezvous solutions increase by 65.40-104.38% if qualities of channels are not perfect. Then we propose a Quality-Aware Rendezvous Framework (QARF) that can be applied to any existing ren-dezvous algorithms to?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/10076613/,0,liu2022quality,"Cognitive radio networks, Channel hopping, Quality-Aware, Channel-duplicate"
2022,None,Harnessing Client Drift with Decoupled Gradient Dissimilarity,"TANG Zhenheng, Yonggang Zhang, Shaohuai Shi, Xinmei Tian, Tongliang Liu, Bo Han, Xiaowen Chu",TANG Zhenheng,English,"The performance of Federated learning (FL) typically suffers from client drift caused by heterogeneous data, where data distributions vary with clients. Recent studies show that the gradient dissimilarity between clients induced by the data distribution discrepancy causes the client drift. Thus, existing methods mainly focus on correcting the gradients. However, it is challenging to identify which client should (or not) be corrected. This challenge raises a series of questions: will the local training, without gradient correction, contribute to the server model's generalization of other clients' distributions? when the generalization contribution holds? how to address the challenge when it fails? To answer these questions, we analyze the generalization contribution of local training and conclude that the generalization contribution of local training is bounded by the conditional Wasserstein distance between clients' distributions. Thus, the key to promote generalization contribution is to leverage similar conditional distributions for local training. As collecting data distribution can cause privacy leakage, we propose decoupling the deep models, i.e., splitting into high-level models and low-level models, for harnessing client drift. Namely, high-level models are trained on shared feature distributions, causing promoted generalization contribution and alleviated gradient dissimilarity. Experimental results demonstrate that FL with decoupled gradient dissimilarity is robust to data heterogeneity.",Conference paper,https://openreview.net/forum?id=bp6Lr0TmmUS,0,zhenhengharnessing," Graphics processing units, dynamic voltage and frequency scaling, task scheduling"
2022,None,FedPD: Defying data heterogeneity through privacy distillation,"Zhiqin Brian Yang, Yonggang Zhang, Yu Zheng, TANG Zhenheng, Xiaowen Chu, Hao Peng, Bo Han",Zhiqin Brian Yang,English,"Model performance of federated learning (FL) typically suffers from data heterogeneity, i.e., data distribution varies with clients. Advanced works have already shown great potential for sharing client information to mitigate data heterogeneity. Yet, some literature shows a dilemma in preserving strong privacy and promoting model performance simultaneously. Revisiting the purpose of sharing information motivates us to raise the fundamental questions: Which part of the data is more critical for model generalization? Which part of the data is more privacy-sensitive? Can we solve this dilemma by sharing useful (for generalization) features and maintaining more sensitive data locally? Our work sheds light on data-dominated sharing and training, in a way that we decouple original training data into sensitive features and generalizable features. To be specific, we propose a \textbf{Fed}erated \textbf{P}rivacy \textbf{D}istillation framework named FedPD to alleviate the privacy-performance dilemma. Namely, FedPD keeps the distilled sensitive features locally and constructs a global dataset using shared generalizable features in a differentially private manner. Accordingly, clients can perform local training on both the local and securely shared data for acquiring high model performance and avoiding the leakage of not distilled privacy. Theoretically, we demonstrate the superiority of the sharing-only useful feature strategy over sharing raw data. Empirically, we show the efficacy of FedPD in promoting performance with comprehensive experiments.",Conference paper,https://openreview.net/forum?id=IERSU0La-Nt,0,yangfedpd,"Federated Learning,Privacy Distillation"
2022,IEEE Transactions on Network Science and Engineering,Guest Editorial: Introduction to the Special Section on Communication-Efficient Distributed Machine Learning,"Xiaowen Chu, Fausto Giunchiglia, Giovanni Neglia, David Gregg, Jiangchuang Liu",Xiaowen Chu,English,"The papers in this special section focus on communication-efficient distributed machine learning. Machine learning, especially deep learning, has been successfully applied in a wealth of practical AI applications in the field of computer vision, natural language processing, healthcare, finance, robotics, etc. With the increasing size of machine learning models and training data sets, training deep learning models requires significant amount of computations and may take days to months on a single GPU or TPU. Therefore, it becomes a common practice to exploit distributed machine learning to accelerate the training process with multiple processors. Distributed machine learning typically requires the processors to exchange information repeatedly throughout the training process. With the fast-growing computing power of the AI processors, the data communications among processors gradually become the performance?…",Article,https://ieeexplore.ieee.org/abstract/document/9808097/,0,chu2022guest,"machine learning,deep learning"
