Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2024,arXiv preprint arXiv:2402.08978,Prismatic: Interactive Multi-View Cluster Analysis of Concept Stocks,"Wong Kam-Kwai, Yan Luo, Xuanwu Yue, Wei Chen, Huamin Qu",Wong Kam-Kwai,English,"Financial cluster analysis allows investors to discover investment alternatives and avoid undertaking excessive risks. However, this analytical task faces substantial challenges arising from many pairwise comparisons, the dynamic correlations across time spans, and the ambiguity in deriving implications from business relational knowledge. We propose Prismatic, a visual analytics system that integrates quantitative analysis of historical performance and qualitative analysis of business relational knowledge to cluster correlated businesses interactively. Prismatic features three clustering processes: dynamic cluster generation, knowledge-based cluster exploration, and correlation-based cluster validation. Utilizing a multi-view clustering approach, it enriches data-driven clusters with knowledge-driven similarity, providing a nuanced understanding of business correlations. Through well-coordinated visual views, Prismatic facilitates a comprehensive interpretation of intertwined quantitative and qualitative features, demonstrating its usefulness and effectiveness via case studies on formulating concept stocks and extensive interviews with domain experts.",Article,https://arxiv.org/abs/2402.08978,2,kam2024prismatic,"Financial data, Interactive clustering, Multi-view clustering, Multi-layer network"
2023,Proceedings of the 36th Annual ACM Symposium on User Interface Software and?…,Wakey-Wakey: Animate Text by Mimicking Characters in a GIF,"Liwenhan Xie, Zhaoyu Zhou, Kerun Yu, Yun Wang, Huamin Qu, Siming Chen",Liwenhan Xie,English,"With appealing visual effects, kinetic typography (animated text) has prevailed in movies, advertisements, and social media. However, it remains challenging and time-consuming to craft its animation scheme. We propose an automatic framework to transfer the animation scheme of a rigid body on a given meme GIF to text in vector format. First, the trajectories of key points on the GIF anchor are extracted and mapped to the text’s control points based on local affine transformation. Then the temporal positions of the control points are optimized to maintain the text topology. We also develop an authoring tool that allows intuitive human control in the generation process. A questionnaire study provides evidence that the output results are aesthetically pleasing and well preserve the animation patterns in the original GIF, where participants were impressed by a similar emotional semantics of the original GIF. In addition, we?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3586183.3606813,2,xie2023wakey,"Kinetic typography, Animation, Motion transfer"
2023,IEEE Transactions on Visualization and Computer Graphics,Why Change My Design: Explaining Poorly Constructed Visualization Designs with Explorable Explanations,"Leo Yu-Ho Lo, Yifan Cao, Leni Yang, Huamin Qu",Leo Yu-Ho Lo,English,"Although visualization tools are widely available and accessible, not everyone knows the best practices and guidelines for creating accurate and honest visual representations of data. Numerous books and articles have been written to expose the misleading potential of poorly constructed charts and teach people how to avoid being deceived by them or making their own mistakes. These readings use various rhetorical devices to explain the concepts to their readers. In our analysis of a collection of books, online materials, and a design workshop, we identified six common explanation methods. To assess the effectiveness of these methods, we conducted two crowdsourced studies (each with   ) to evaluate their ability to teach and persuade people to make design changes. In addition to these existing methods, we brought in the idea of Explorable Explanations, which allows readers to experiment with?…",Article,https://ieeexplore.ieee.org/abstract/document/10299537/,2,lo2023change,"Human-centered computing,Visualization,Visualization techniques, Human-centered computing,Collaborative and social computing,Empirical studies in collaborative and social computing"
2023,IEEE Transactions on Visualization and Computer Graphics,Adavis: Adaptive and explainable visualization recommendation for tabular data,"Songheng Zhang, Yong Wang, Haotian Li, Huamin Qu",Songheng Zhang,English,"Automated visualization recommendation facilitates the rapid creation of effective visualizations, which is especially beneficial for users with limited time and limited knowledge of data visualization. There is an increasing trend in leveraging machine learning (ML) techniques to achieve an end-to-end visualization recommendation. However, existing ML-based approaches implicitly assume that there is only one appropriate visualization for a specific dataset, which is often not true for real applications. Also, they often work like a black box, and are difficult for users to understand the reasons for recommending specific visualizations. To fill the research gap, we propose AdaVis, an adaptive and explainable approach to recommend one or multiple appropriate visualizations for a tabular dataset. It leverages a box embedding-based knowledge graph to well model the possible one-to-many mapping relations among?…",Article,https://ieeexplore.ieee.org/abstract/document/10254497/,2,zhang2023adavis,"Visualization Recommendation, Logical Reasoning, Data Visualization, Knowledge Graph"
2023,Proceedings of the 6th ACM SIGCAS/SIGCHI Conference on Computing and?…,FoodWise: Food Waste Reduction and Behavior Change on Campus with Data Visualization and Gamification,"Yue Yu, Sophia Yi, Xi Nan, Leo Yu-Ho Lo, Kento Shigyo, Liwenhan Xie, Jeffry Wicaksana, Kwang-Ting Cheng, Huamin Qu",Yue Yu,English," Food waste presents a substantial challenge with significant environmental and economic ramifications, and its severity on campus environments is of particular concern. In response to this, we introduce FoodWise, a dual-component system tailored to inspire and incentivize campus communities to reduce food waste. The system consists of a data storytelling dashboard that graphically displays food waste information from university canteens, coupled with a mobile web application that encourages users to log their food waste reduction actions and rewards active participants for their efforts.  Deployed during a two-week food-saving campaign at The Hong Kong University of Science and Technology (HKUST) in March 2023, FoodWise engaged over 200 participants from the university community, resulting in the logging of over 800 daily food-saving actions. Feedback collected post-campaign underscores the?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3588001.3609364,2,yu2023foodwise,"food waste reduction, sustainability, human-centered computing, persuasive technology, self-tracking"
2023,Visual Informatics,Tax-Scheduler: An interactive visualization system for staff shifting and scheduling at tax authorities,"Linping Yuan, Boyu Li, Siqi Li, Kam Kwai Wong, Rong Zhang, Huamin Qu",Linping Yuan,English,"Given a large number of applications and complex processing procedures, how to efficiently shift and schedule tax officers to provide good services to taxpayers is now receiving more attention from tax authorities. The availability of historical application data makes it possible for tax managers to shift and schedule staff with data support, but it is unclear how to properly leverage the historical data. To investigate the problem, this study adopts a user-centered design approach. We first collect user requirements by conducting interviews with tax managers and characterize their requirements of shifting and scheduling into time series prediction and resource scheduling problems. Then, we propose Tax-Scheduler, an interactive visualization system with a time-series prediction algorithm and genetic algorithm to support staff shifting and scheduling in the tax scenarios. To evaluate the effectiveness of the system and?…",Article,https://www.sciencedirect.com/science/article/pii/S2468502X23000050,2,yuan2023tax,"Staff scheduling,Tax service,Genetic algorithm,Time series prediction"
2023,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems?…,Networknarratives: Data tours for visual network exploration and analysis,"Wenchao Li, Sarah Sch?ttler, James Scott-Brown, Yun Wang, Siming Chen, Huamin Qu, Benjamin Bach",Wenchao Li,English," This paper introduces semi-automatic data tours to aid the exploration of complex networks. Exploring networks requires significant effort and expertise and can be time-consuming and challenging. Distinct from guidance and recommender systems for visual analytics, we provide a set of goal-oriented tours for network overview, ego-network analysis, community exploration, and other tasks. Based on interviews with five network analysts, we developed a user interface (NetworkNarratives) and 10 example tours. The interface allows analysts to navigate an interactive slideshow featuring facts about the network using visualizations and textual annotations. On each slide, an analyst can freely explore the network and specify nodes, links, or subgraphs as seed elements for follow-up tours. Two studies, comprising eight expert and 14 novice analysts, show that data tours reduce exploration effort, support learning about?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3544548.3581452,2,li2023networknarratives,"Guided exploration, network visualization"
2022,US Patent 11,ProtoSteer:Steering deep sequence model with prototypes,"Panpan Xu, Liu Ren, MING Yao, Furui Cheng, Huamin Qu",Panpan Xu,English,Int. Cl. G06F 3/04847(2022.01) G06N 3/08(2006.01) G06F 370482(2013.01)(52) US CI. CPC G06F 3/04847 (2013.01); G06F 3/0482 (2013.01); GOON 3/08 (2013.01),Conference paper,https://patents.google.com/patent/US11513673B2/en,2,xu2022steering,"Sequence Data, Explainable Artificial Intelligence (XAI), Recurrent Neural Networks (RNNs), Prototype Learning"
2022,2022 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and?…,Let Every Seat Be Perfect! A Case Study on Combining BIM and VR for Room Planning,"Wai Tong, Haotian Li, Huan Wei, Liwenhan Xie, Yanna Lin, Huamin Qu",Wai Tong,English,"When communicating indoor room design, professional designers normally rely on software like Revit to export walk-through videos for their clients. However, a lack of in-situ experience restricts the ultimate users from evaluating the design and hence provides limited feedback, which may lead to a rework after actual construction. In this case study, we explore empowering end-users by exposing rich design details through a Virtual Reality (VR) application based on building an information model. Qualitative feedback in our user study shows promising results. We further discuss the benefits of the approach and opportunities for future research.",Conference paper,https://ieeexplore.ieee.org/abstract/document/9757646/,2,tong2022let,"Human-centered computing,Interaction paradigms,Virtual Reality"
2020,arXiv preprint arXiv:2006.12718,ICE: Identify and compare event sequence sets through multi-scale matrix and unit visualizations,"Siwei Fu, Jian Zhao, Linping Yuan, Zhicheng Liu, Kwan-Liu Ma, Huamin Qu",Siwei Fu,English,"Comparative analysis of event sequence data is essential in many application domains, such as website design and medical care. However, analysts often face two challenges: they may not always know which sets of event sequences in the data are useful to compare, and the comparison needs to be achieved at different granularity, due to the volume and complexity of the data. This paper presents, ICE, an interactive visualization that allows analysts to explore an event sequence dataset, and identify promising sets of event sequences to compare at both the pattern and sequence levels. More specifically, ICE incorporates a multi-level matrix-based visualization for browsing the entire dataset based on the prefixes and suffixes of sequences. To support comparison at multiple levels, ICE employs the unit visualization technique, and we further explore the design space of unit visualizations for event sequence comparison tasks. Finally, we demonstrate the effectiveness of ICE with three real-world datasets from different domains.",Article,https://arxiv.org/abs/2006.12718,2,fu2020ice,"Event sequence data, visual comparison, matrix-based visualization, unit visualization"
2024,US Patent 11,Visual analytics tool for proctoring online exams,"LI Haotian, Min Xu, Huan Wei, Huamin Qu, Yong Wang",LI Haotian,English,"A system for proctoring online exams includes a client-side computing system and a visual analytics system. The client-side computing system includes a camera configured to obtain video data corresponding to a user while taking an exam and one or more input devices configured to obtain interaction data, wherein the interaction data includes mouse movements of the user while taking the exam. The visual analytics system is configured to obtain the video data and the interaction data from the client-side computing system, analyze the exam data to detect abnormal behavior by the user based at least in part on mouse movement data, and generate one or more visualizations of the analyzed exam data to be used in determining whether or not the user has cheated during the exam.",Conference paper,https://patents.google.com/patent/US11961302B2/en,1,haotian2024visual,None
2024,arXiv preprint arXiv:2402.04991,Exploring the Opportunity of Augmented Reality (AR) in Supporting Older Adults Explore and Learn Smartphone Applications,"Xiaofu Jin, Wai Tong, Xiaoying Wei, Xian Wang, Emily Kuang, Xiaoyu Mo, Huamin Qu, Mingming Fan",Xiaofu Jin,English,"The global aging trend compels older adults to navigate the evolving digital landscape, presenting a substantial challenge in mastering smartphone applications. While Augmented Reality (AR) holds promise for enhancing learning and user experience, its role in aiding older adults' smartphone app exploration remains insufficiently explored. Therefore, we conducted a two-phase study: (1) a workshop with 18 older adults to identify app exploration challenges and potential AR interventions, and (2) tech-probe participatory design sessions with 15 participants to co-create AR support tools. Our research highlights AR's effectiveness in reducing physical and cognitive strain among older adults during app exploration, especially during multi-app usage and the trial-and-error learning process. We also examined their interactional experiences with AR, yielding design considerations on tailoring AR tools for smartphone app exploration. Ultimately, our study unveils the prospective landscape of AR in supporting the older demographic, both presently and in future scenarios.",Article,https://arxiv.org/abs/2402.04991,1,jin2024exploring,"augmented reality, older adults, smartphone exploration, independent learning"
2023,Proceedings of the 31st ACM International Conference on Multimedia,Feeling Present! From Physical to Virtual Cinematography Lighting Education with Metashadow,"Zheng Wei, Xian Xu, Lik-Hang Lee, Wai Tong, Huamin Qu, Pan Hui",Zheng Wei,English,"The high cost and limited availability of soundstages for cinematography lighting education pose significant challenges for art institutions. Traditional teaching methods, combining basic lighting equipment operation with slide lectures, often yield unsatisfactory results, hindering students' mastery of cinematography lighting techniques. Therefore, we propose Metashadow, a virtual reality (VR) cinematography lighting education system demonstrating the feasibility of learning in a virtual soundstage. Based on the presence theory, Metashadow features high-fidelity lighting devices that enable users to adjust multiple parameters, providing a quantifiable learning approach. We evaluated Metashadow with 24 participants and found that it provides better learning outcomes than traditional teaching methods regarding presence, collaboration, usability, realism, creativity, and flexibility. Six experts also praised the?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3581783.3612580,1,wei2023feeling,"Presence,VirtualReality,Cinematography lighting,LearningEffect, VR Education, VR Creativity"
2023,Computer Graphics Forum,iFUNDit: Visual Profiling of Fund Investment Styles,"Rong Zhang, Bon Kyung Ku, Yong Wang, Xuanwu Yue, Siyuan Liu, Ke Li, Huamin Qu",Rong Zhang,English," Mutual funds are becoming increasingly popular with the emergence of Internet finance. Clear profiling of a fund's investment style is crucial for fund managers to evaluate their investment strategies, and for investors to understand their investment. However, it is challenging to profile a fund's investment style as it requires a comprehensive analysis of complex multi‐dimensional temporal data. In addition, different fund managers and investors have different focuses when analysing a fund's investment style. To address the issue, we propose iFUNDit, an interactive visual analytic system for fund investment style analysis. The system decomposes a fund's critical features into performance attributes and investment style factors, and visualizes them in a set of coupled views: a fund and manager view, to delineate the distribution of funds' and managers' critical attributes on the market; a cluster view, to show the similarity?…",Article,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.14806,1,zhang2023ifundit,"visualization, visual analytics, financial visualization, business intelligence"
2023,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems?…,Is It the End? Guidelines for Cinematic Endings in Data Videos,"Xian Xu, Aoyu Wu, Leni Yang, Zheng Wei, Rong Huang, David Yip, Huamin Qu",Xian Xu,English," Data videos are becoming increasingly popular in society and academia. Yet little is known about how to create endings that strengthen a lasting impression and persuasion. To fulfill the gap, this work aims to develop guidelines for data video endings by drawing inspiration from cinematic arts. To contextualize cinematic endings in data videos, 111 film endings and 105 data video endings are first analyzed to identify four common styles using the framework of ending punctuation marks. ?We conducted expert interviews (N=11) and formulated 20 guidelines for creating cinematic endings in data videos. To validate our guidelines, we conducted a user study where 24 participants were invited to design endings with and without our guidelines, which are evaluated by experts and the general public. The participants praise the clarity and usability of the guidelines, and results show that the endings with guidelines are?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3544548.3580701,1,xu2023end,"Visualization, Storytelling, Interview, Lab Study, Data Video, Guideline"
2022,US Patent 11,System and a method for speech analysis,"Huamin Qu, Yuanzhe Chen, Siwei Fu, Linping Yuan, WU Aoyu",Huamin Qu,English,"A computer implemented method and system for processing an audio signal. The method includes the steps of extracting prosodic features from the audio signal, aligning the extracted prosodic features with a script derived from or associated with the audio signal, and segmenting the script with the aligned extracted prosodic features into structural blocks of a first type. The method may further include determining a distance measure between a structural block of a first type derived from the script with another structural block of the first type using, for example, the Damerau-Levenshtein distance.",Conference paper,https://patents.google.com/patent/US11282508B2/en,1,qu2022system,None
2021,2021 IEEE VIS Arts Program (VISAP),Explore Mindfulness Without Deflection: A Data Art Based On The Book Of Songs,"Yifang Wang, Yang Wang, Yifan Cao, Huamin Qu, Junxiu Tang, Yingcai Wu",Yifang Wang,English,"The Book of Songs is regarded as the origin of Chinese literature and has a prolonged impact on Chinese culture, aesthetics, and morality. In this work, we have analyzed the 305 poems in The Book of Songs from different dimensions. We aim to learn how various poetic imageries connect abstract themes and subjective emotions at the micro level, and how the poems connect people today and ancestors to understand the universal, everlasting, and poetical human lives at the macro level.",Conference paper,https://ieeexplore.ieee.org/abstract/document/9623013/,1,wang2021explore,"Digital Humanities, Cultural Heritage,Data Visualization, Data Art"
2024,arXiv preprint arXiv:2406.03317,"Save It for the"" Hot"" Day: An LLM-Empowered Visual Analytics System for Heat Risk Management","Haobo Li, Wong Kam-Kwai, Yan Luo, Juntong Chen, Chengzhong Liu, Yaxuan Zhang, Alexis Kai Hon Lau, Huamin Qu, Dongyu Liu",Haobo Li,English,"The escalating frequency and intensity of heat-related climate events, particularly heatwaves, emphasize the pressing need for advanced heat risk management strategies. Current approaches, primarily relying on numerical models, face challenges in spatial-temporal resolution and in capturing the dynamic interplay of environmental, social, and behavioral factors affecting heat risks. This has led to difficulties in translating risk assessments into effective mitigation actions. Recognizing these problems, we introduce a novel approach leveraging the burgeoning capabilities of Large Language Models (LLMs) to extract rich and contextual insights from news reports. We hence propose an LLM-empowered visual analytics system, Havior, that integrates the precise, data-driven insights of numerical models with nuanced news report information. This hybrid approach enables a more comprehensive assessment of heat risks and better identification, assessment, and mitigation of heat-related threats. The system incorporates novel visualization designs, such as ""thermoglyph"" and news glyph, enhancing intuitive understanding and analysis of heat risks. The integration of LLM-based techniques also enables advanced information retrieval and semantic knowledge extraction that can be guided by experts' analytics needs. Our case studies on two cities that faced significant heatwave events and interviews with five experts have demonstrated the usefulness of our system in providing in-depth and actionable insights for heat risk management.",Article,https://arxiv.org/abs/2406.03317,0,li2024save,"Heat risk management, climate change, numerical model, news data, large language model, visual analytics"
2024,IEEE Transactions on Visualization and Computer Graphics,NFTracer: Tracing NFT Impact Dynamics in Transaction-flow Substitutive Systems with Visual Analytics,"Yifan Cao, Qing Shi, Lue Shen, Kani Chen, Yang Wang, Wei Zeng, Huamin Qu",Yifan Cao,English,"Impact dynamics are crucial for estimating the growth patterns of NFT projects by tracking the diffusion and decay of their relative appeal among stakeholders. Machine learning methods for impact dynamics analysis are incomprehensible and rigid in terms of their interpretability and transparency, whilst stakeholders require interactive tools for informed decision-making. Nevertheless, developing such a tool is challenging due to the substantial, heterogeneous NFT transaction data and the requirements for flexible, customized interactions. To this end, we integrate intuitive visualizations to unveil the impact dynamics of NFT projects. We first conduct a formative study and summarize analysis criteria, including substitution mechanisms, impact attributes, and design requirements from stakeholders. Next, we propose the Minimal Substitution Model to simulate substitutive systems of NFT projects that can be feasibly?…",Article,https://ieeexplore.ieee.org/abstract/document/10534787/,0,cao2024nftracer,"Human-centered computing,Interaction paradigms,Virtual Reality"
2024,Extended Abstracts of the CHI Conference on Human Factors in Computing?…,Exploring Stage Lighting Education in Metaverse,"Wai Tong, Meng Xia, Huamin Qu",Wai Tong,English," This paper investigates stage lighting education in the metaverse from a practical perspective. We conducted participatory design with practitioners and stakeholders from a local university to develop a VR-based stage lighting system for the Technical Theater Arts course. Over six months, we derived a list of design requirements (e.g., Level of realism serves the purpose of learning) and developed a prototype VR system for stage lighting education. Our contributions include the establishment of design requirements for stage lighting education in the metaverse, the development of a prototype system, and insights from integrating VR in course development. This research paves the way for further exploration and refinement of VR applications in educational settings.",Conference paper,https://dl.acm.org/doi/abs/10.1145/3613905.3650924,0,tong2024exploring,"Stage lighting education, virtual reality, participatory design"
2024,Proceedings of the CHI Conference on Human Factors in Computing Systems,OutlineSpark: Igniting AI-powered Presentation Slides Creation from Computational Notebooks through Outlines,"Fengjie Wang, Yanna Lin, Leni Yang, Haotian Li, Mingyang Gu, Min Zhu, Huamin Qu",Fengjie Wang,English," Computational notebooks are widely utilized for exploration and analysis. However, creating slides to communicate analysis results from these notebooks is quite tedious and time-consuming. Researchers have proposed automatic systems for generating slides from notebooks, which, however, often do not consider the process of users conceiving and organizing their messages from massive code cells. Those systems ask users to go directly into the slide creation process, which causes potentially ill-structured slides and burdens in further refinement. Inspired by the common and widely recommended slide creation practice: drafting outlines first and then adding concrete content, we introduce OutlineSpark, an AI-powered slide creation tool that generates slides from a slide outline written by the user. The tool automatically retrieves relevant notebook cells based on the outlines and converts them into slide content?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3613904.3642865,0,wang2024outlinespark,"computational notebooks, slides generation, outlines, data science"
2024,Proceedings of the CHI Conference on Human Factors in Computing Systems,VAID: Indexing View Designs in Visual Analytics System,"Lu Ying, Aoyu Wu, Haotian Li, Zikun Deng, Ji Lan, Jiang Wu, Yong Wang, Huamin Qu, Dazhen Deng, Yingcai Wu",Lu Ying,English,"Visual analytics (VA) systems have been widely used in various application domains. However, VA systems are complex in design, which imposes a serious problem: although the academic community constantly designs and implements new designs, the designs are difficult to query, understand, and refer to by subsequent designers. To mark a major step forward in tackling this problem, we index VA designs in an expressive and accessible way, transforming the designs into a structured format. We first conducted a workshop study with VA designers to learn user requirements for understanding and retrieving professional designs in VA systems. Thereafter, we came up with an index structure VAID to describe advanced and composited visualization designs with comprehensive labels about their analytical tasks and visual designs. The usefulness of VAID was validated through user studies. Our work opens new?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3613904.3642237,0,ying2024vaid,"Visual Analytics, Visualization Retrieval, Visualization Design"
2024,arXiv preprint arXiv:2404.11614,Dynamic Typography: Bringing Words to Life,"Zichen Liu, Yihao Meng, Hao Ouyang, Yue Yu, Bolin Zhao, Daniel Cohen-Or, Huamin Qu",Zichen Liu,English,"Text animation serves as an expressive medium, transforming static communication into dynamic experiences by infusing words with motion to evoke emotions, emphasize meanings, and construct compelling narratives. Crafting animations that are semantically aware poses significant challenges, demanding expertise in graphic design and animation. We present an automated text animation scheme, termed ""Dynamic Typography"", which combines two challenging tasks. It deforms letters to convey semantic meaning and infuses them with vibrant movements based on user prompts. Our technique harnesses vector graphics representations and an end-to-end optimization-based framework. This framework employs neural displacement fields to convert letters into base shapes and applies per-frame motion, encouraging coherence with the intended textual concept. Shape preservation techniques and perceptual loss regularization are employed to maintain legibility and structural integrity throughout the animation process. We demonstrate the generalizability of our approach across various text-to-video models and highlight the superiority of our end-to-end methodology over baseline methods, which might comprise separate tasks. Through quantitative and qualitative evaluations, we demonstrate the effectiveness of our framework in generating coherent text animations that faithfully interpret user prompts while maintaining readability. Our code is available at: https://animate-your-word.github.io/demo/.",Article,https://arxiv.org/abs/2404.11614,0,liu2024dynamic,None
2024,IEEE Transactions on Visualization and Computer Graphics,TacPrint: Visualizing the Biomechanical Fingerprint in Table Tennis,"Jiachen Wang, Ji Ma, Zheng Zhou, Xiao Xie, Hui Zhang, Yingcai Wu, Huamin Qu",Jiachen Wang,English,"Table tennis is a sport that demands high levels of technical proficiency and body coordination from players. Biomechanical fingerprints can provide valuable insights into players' habitual movement patterns and characteristics, allowing them to identify and improve technical weaknesses. Despite the potential, few studies have developed effective methods for generating such fingerprints. To address this gap, we propose TacPrint, a framework for generating a biomechanical fingerprint for each player. TacPrint leverages machine learning techniques to extract comprehensive features from biomechanics data collected by inertial measurement units (IMU) and employs the attention mechanism to enhance model interpretability. After generating fingerprints, TacPrint provides a visualization system to facilitate the exploration and investigation of these fingerprints. In order to validate the effectiveness of the framework?…",Article,https://ieeexplore.ieee.org/abstract/document/10500518/,0,wang2024tacprint,"Data transformation, biomechanical data,machine learning"
2024,IEEE Transactions on Learning Technologies,ADPS–A Pre-screening Tool for Students with Dyslexia in Learning Traditional Chinese,"Ka-Yan Fung, Kit-Yi Tang, Tze Leung Rick Lui, Kuen-Fung Sin, Lik-Hang Lee, Huamin Qu, Shenghui Song",Ka-Yan Fung,English,"Prescreening children for specific learning disabilities, e.g., dyslexia, is essential for effective intervention. With a quick and reliable prescreening result, special education coordinators (SENCOs) can provide students with early intervention and relieve their learning pressure. Unfortunately, due to the limited resources, many students in Hong Kong receive dyslexia assessments beyond the golden period, i.e., under the age of six. To this end, information technology could establish automatic prescreening tools to address this issue. However, dyslexia prescreening for children learning Chinese is challenging due to the lack of sound–script correlation in Chinese. In this article, an automatic dyslexia prescreening system (ADPS) is developed to provide a quick test to identify at-risk children. Through a two-stage approach, we first develop a gamified tool based on linguistic characteristics and then evaluate the result by?…",Article,https://ieeexplore.ieee.org/abstract/document/10488748/,0,fung2024adps,"Dyslexia, handwriting (HW), phonological awareness (PA), prescreening, Traditional Chinese, vocabulary knowledge (VK), working memory (WM)"
2024,2024 IEEE Conference Virtual Reality and 3D User Interfaces (VR),Generating Virtual Reality Stroke Gesture Data from Out-of-Distribution Desktop Stroke Gesture Data,"Lin-Ping Yuan, Boyu Li, Jindong Wang, Huamin Qu, Wei Zeng",Lin-Ping Yuan,English,"This paper exploits ubiquitous desktop interaction data as an input source for generating virtual reality (VR) interaction data, which can benefit tasks like user behavior analysis and experience enhancement. Time-varying stroke gestures are selected as the primary focus because of their prevalence across various applications and their diverse patterns. The commonalities (e.g., features like velocity and curvature) between desktop and VR strokes allow the generation of additional dimensions (e.g., z vectors) in VR strokes. However, distribution shifts exist between different interaction environments (i.e., desktop vs. VR), and within the same interaction environment for different strokes by various users, making it challenging to build models capable of generalizing to unseen distributions. To address the challenges, we formulate the problem of generating VR strokes from desktop strokes as a conditional time series?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/10494175/,0,yuan2024generating,"Human-centered computing, Virtual reality"
2024,Education and Information Technologies,Humanoid robot-empowered language learning based on self-determination theory,"Ka Yan Fung, Lik Hang Lee, Kuen Fung Sin, Shenghui Song, Huamin Qu",Ka Yan Fung,English,"With the ability to provide feedback and assistance, humanoid educational robots have been proven effective in assisting students to overcome learning challenges and enhancing individual learning outcomes. However, the strength of humanoid robots in promoting social and emotional skills has not been well investigated. Socially supportive behaviour can contribute more to students’ learning engagement than knowledge transfer. This study focuses on the design of humanoid robots to engage students from functional and affective perspectives. To this end, a pilot test is conducted on 64 primary school students in Hong Kong, comprising a control group (N?=?33) and an experimental group (N?=?31). Questionnaires, observations, and language proficiency test are done to ensure the validity of the findings. The results show that the experimental group, which learned with the humanoid robots, significantly?…",Article,https://link.springer.com/article/10.1007/s10639-024-12570-w,0,fung2024humanoid,"Humanoid robots,Self-determination Theory (SDT),Human robot Interaction (HRI) , Robot-assisted, Engagement , Gesture, Mobility , Animacy"
2024,arXiv preprint arXiv:2403.04812,TrafPS: A Shapley-based Visual Analytics Approach to Interpret Traffic,"Zezheng Feng, Yifan Jiang, Hongjun Wang, Zipei Fan, Yuxin Ma, Shuang-Hua Yang, Huamin Qu, Xuan Song",Zezheng Feng,English,"Recent achievements in deep learning (DL) have shown its potential for predicting traffic flows. Such predictions are beneficial for understanding the situation and making decisions in traffic control. However, most state-of-the-art DL models are considered ""black boxes"" with little to no transparency for end users with respect to the underlying mechanisms. Some previous work tried to ""open the black boxes"" and increase the interpretability of how predictions are generated. However, it still remains challenging to handle complex models on large-scale spatio-temporal data and discover salient spatial and temporal patterns that significantly influence traffic flows. To overcome the challenges, we present TrafPS, a visual analytics approach for interpreting traffic prediction outcomes to support decision-making in traffic management and urban planning. The measurements, region SHAP and trajectory SHAP, are proposed to quantify the impact of flow patterns on urban traffic at different levels. Based on the task requirement from the domain experts, we employ an interactive visual interface for multi-aspect exploration and analysis of significant flow patterns. Two real-world case studies demonstrate the effectiveness of TrafPS in identifying key routes and decision-making support for urban planning.",Article,https://arxiv.org/abs/2403.04812,0,feng2024trafps,"Data Visualization, Model Interpretation, Urban Planning, Urban Visual Analytics"
2024,arXiv preprint arXiv:2403.03822,HoLens: A Visual Analytics Design for Higher-order Movement Modeling and Visualization,"Zezheng Feng, Fang Zhu, Hongjun Wang, Jianing Hao, ShuangHua Yang, Wei Zeng, Huamin Qu",Zezheng Feng,English,"Higher-order patterns reveal sequential multistep state transitions, which are usually superior to origin-destination analysis, which depicts only first-order geospatial movement patterns. Conventional methods for higher-order movement modeling first construct a directed acyclic graph (DAG) of movements, then extract higher-order patterns from the DAG. However, DAG-based methods heavily rely on the identification of movement keypoints that are challenging for sparse movements and fail to consider the temporal variants that are critical for movements in urban environments. To overcome the limitations, we propose HoLens, a novel approach for modeling and visualizing higher-order movement patterns in the context of an urban environment. HoLens mainly makes twofold contributions: first, we design an auto-adaptive movement aggregation algorithm that self-organizes movements hierarchically by considering spatial proximity, contextual information, and temporal variability; second, we develop an interactive visual analytics interface consisting of well-established visualization techniques, including the H-Flow for visualizing the higher-order patterns on the map and the higher-order state sequence chart for representing the higher-order state transitions. Two real-world case studies manifest that the method can adaptively aggregate the data and exhibit the process of how to explore the higher-order patterns by HoLens. We also demonstrate our approach's feasibility, usability, and effectiveness through an expert interview with three domain experts.",Article,https://arxiv.org/abs/2403.03822,0,feng2024holens,"Data Visualization, Movement Modeling, State Sequence Visualization, Movement Visualization, Urban Visual Analytics."
